imdbid,year,binary,Country,Production,Rated,Genre,Writers F,Writers M,Director
tt0067341,1971,T,USA,Paramount Pictures,PG-13,Drama,0,2,M
tt0067128,1971,F,UK,WARNER BROTHERS PICTURES,R,Crime,0,1,M
tt0067483,1971,T,UK,Sony Pictures Home Entertainment,GP,Biography,0,3,M
tt0067741,1971,F,USA,MGM Home Entertainment,R,Action,0,3,M
tt0067445,1971,F,Italy,WARNER BROTHERS PICTURES,GP,Drama,0,1,M
tt0066817,1971,T,USA,Buena Vista Pictures,G,Animation,1,1,M
tt0067367,1971,T,UK,EMI,R,Horror,0,0,M
tt0067185,1971,T,USA,Paramount Pictures,PG,Comedy,0,1,M
tt0067328,1971,F,USA,Columbia Pictures,R,Drama,0,3,M
tt0067959,1971,F,UK,20th Century Fox,GP,Adventure,0,2,M
tt0067411,1971,T,USA,Warner Bros. Pictures,R,Drama,0,2,M
tt0067309,1971,T,USA,Warner Home Video,R,Crime,0,2,M
tt0066824,1971,F,Italy,Sony Pictures,N/A,Comedy,0,2,M
tt0065854,1971,T,UK,Severin Films,GP,Horror,0,1,M
tt0067023,1971,F,USA,Universal Pictures,PG,Action,0,2,M
tt0066434,1971,F,USA,Warner Bros. Pictures,R,Drama,0,3,M
tt0067116,1971,F,USA,20th Century Fox,R,Action,0,1,M
tt0067322,1971,T,Hong Kong,N/A,N/A,Action,0,0,M
tt0249577,1971,F,USA,Rankin/Bass Productions,N/A,Animation,0,1,M
tt0066995,1971,F,UK,Twentieth Century Fox Home Entertainment,GP,Action,0,1,M
tt0067881,1971,T,UK,Cinerama,GP,Drama,1,0,M
tt0067439,1971,T,Canada,Criterion Collection,NOT RATED,Drama,0,0,M
tt0067820,1971,T,USA,Universal Pictures,R,Comedy,0,2,M
tt0066728,1971,F,USA,Walt Disney Productions,G,Comedy,0,0,M
tt0067637,1971,T,UK,N/A,R,Comedy,0,3,M
tt0066808,1971,F,USA,MGM Home Entertainment,GP,Comedy,0,0,M
tt0066380,1971,T,West Germany,Floralva Exclusivas,UNRATED,Drama,1,2,M
tt0067372,1971,F,UK,Columbia Pictures,R,Biography,0,3,M
tt0067541,1971,F,Australia,Drafthouse Films,R,Drama,0,2,M
tt0067148,1971,T,Japan,Sony Pictures Home Entertainment,PG,Animation,0,0,M
tt0068473,1972,F,USA,Warner Bros.,R,Adventure,0,2,M
tt0070849,1972,T,France,United Artists,NC-17,Drama,0,1,M
tt0068205,1972,F,France,Media Home Entertainment,R,Drama,0,0,M
tt0068346,1972,F,Italy,N/A,R,Biography,0,0,M
tt0068278,1972,T,West Germany,Wellspring Media Inc.,NOT RATED,Drama,0,0,M
tt0068833,1972,T,USA,Hallmark Entertainment,R,Horror,0,0,M
tt0068284,1972,T,USA,HBO Video,PG,Fantasy,0,1,M
tt0068240,1972,T,Italy,United Artists,R,Comedy,0,2,M
tt0070694,1972,T,USA,Film Chest,R,Horror,0,3,M
tt0067977,1972,F,USA,Palomar Pictures,N/A,Horror,0,2,M
tt0069293,1972,F,Soviet Union,Kino International,PG,Drama,0,0,M
tt0068182,1972,F,West Germany,New Yorker Films,NOT RATED,Adventure,0,0,M
tt0069113,1972,F,USA,20th Century Fox,PG,Action,0,1,M
tt0069281,1972,F,UK,20th Century Fox Film Corporation,PG,Mystery,0,2,M
tt0068361,1972,T,France,20th Century Fox,PG,Comedy,0,1,M
tt0066798,1972,F,France,Cinéma Du Parc,R,Adventure,0,2,M
tt0068611,1972,T,UK,Universal Pictures,R,Thriller,0,2,M
tt0244730,1972,T,USA,American International Pictures,X,Crime,0,1,M
tt0069089,1972,T,USA,New Line Cinema,NC-17,Comedy,0,1,M
tt0201820,1972,T,UK,N/A,N/A,Drama,2,0,F
tt0068326,1972,T,USA,Sony Pictures Entertainment,PG,Comedy,0,2,M
tt0068762,1972,F,USA,Warner Home Video,GP,Adventure,0,4,F
tt0068646,1972,F,USA,Paramount Pictures,R,Crime,0,3,M
tt0068156,1972,F,USA,Sony Pictures Home Entertainment,G,Drama,0,2,M
tt0069495,1972,F,USA,Warner Bros. Pictures,G,Comedy,0,3,M
tt0068327,1972,T,USA,Twentieth Century Fox Home Entertainment,PG,Drama,0,4,M
tt0069489,1972,T,Canada,Cinepix,R,Drama,0,2,M
tt0069467,1972,T,Sweden,Criterion Collection,R,Drama,0,0,M
tt0069404,1972,T,USA,MGM,PG,Adventure,0,3,M
tt0069019,1972,F,Italy,N/A,NOT RATED,Horror,0,2,M
tt0069442,1972,T,France,N/A,R,Comedy,0,1,M
tt0068161,1972,T,Soviet Union,N/A,PG-13,Drama,0,0,M
tt0068371,1972,F,Japan,N/A,PG,Action,0,0,M
tt0068468,1972,T,USA,N/A,X,Adult,0,0,M
tt0070959,1972,F,France,Dieter Geissler Filmproduktion,NOT RATED,Drama,0,2,M
tt0070641,1972,F,Italy,Labrador Films,N/A,Drama,0,1,M
tt0070233,1973,F,Soviet Union,N/A,TV-G,Adventure,0,0,M
tt0069762,1973,F,USA,Warner Bros. Pictures,PG,Crime,0,1,M
tt0070666,1973,F,USA,Paramount Pictures,R,Biography,0,1,F
tt0070328,1973,F,UK,MGM Home Entertainment,PG,Action,0,0,M
tt0070040,1973,T,Spain,Janus Films,NOT RATED,Drama,0,0,M
tt0069995,1973,T,UK,Paramount Pictures,R,Drama,1,2,M
tt0070735,1973,F,USA,Universal Pictures,PG,Comedy,0,1,M
tt0070917,1973,T,UK,LionsGate Entertainment,R,Horror,0,1,M
tt0070379,1973,F,USA,Warner Bros.,R,Crime,0,2,M
tt0068232,1973,T,Spain,Blue Underground,NOT RATED,Horror,0,0,M
tt0070819,1973,F,UK,Media Home Entertainment,PG,Comedy,0,3,M
tt0071615,1973,F,Mexico,ABKCO Films,R,Adventure,0,1,M
tt0070047,1973,T,USA,Warner Bros. Pictures,R,Horror,0,2,M
tt0070294,1973,T,UK,Fox,PG,Horror,0,2,M
tt0070300,1973,T,USA,Synapse Films,PG,Fantasy,0,2,M
tt0070510,1973,T,USA,Paramount Pictures,PG,Comedy,0,2,M
tt0069987,1973,T,UK,Tomorrow Entertainment,G,Drama,0,2,M
tt0158714,1973,T,Japan,Toho Company Ltd.,NOT RATED,Action,0,0,M
tt0070634,1973,F,UK,Dynamite Entertainment,R,Horror,0,0,M
tt0070904,1973,F,West Germany,,NOT RATED,Crime,0,1,M
tt0070707,1973,F,USA,United Artists,PG,Comedy,0,1,M
tt0070723,1973,F,USA,WARNER BROTHERS PICTURES,PG,Crime,0,2,M
tt0069990,1973,T,France,Criterion Collection,R,Drama,0,3,M
tt0068699,1973,F,USA,Universal Pictures,R,Mystery,0,1,M
tt0070239,1973,F,USA,Universal Studios,G,Drama,0,0,M
tt0069067,1973,F,USA,Cinerama,R,Drama,0,0,M
tt0070511,1973,F,France,Twentieth Century Fox Home Entertainment,R,Biography,0,2,M
tt0068370,1973,T,USA,Ambassador Film Distributors,PG,Comedy,0,1,M
tt0070122,1973,F,Japan,Toho Company,NOT RATED,Action,0,0,M
tt0069704,1973,F,USA,Universal Pictures,PG,Comedy,1,1,M
tt0070608,1973,T,USA,Buena Vista Pictures,G,Animation,0,6,M
tt0069747,1973,F,France,SNC,G,Comedy,0,1,M
tt0068282,1973,T,Philippines,American International Pictures,R,Crime,0,2,M
tt0068359,1973,F,USA,CBS,NOT RATED,Comedy,1,4,M
tt0069754,1973,T,USA,Scotia International,PG,Horror,0,0,M
tt0069895,1973,T,USA,Blue Underground,R,Action,0,2,M
tt0070842,1973,T,Netherlands,Cinemation Industries,R,Drama,0,1,M
tt0070460,1973,T,France,Warner Bros. Pictures,PG,Comedy,0,0,M
tt0071562,1974,F,USA,Paramount Pictures,R,Crime,0,3,M
tt0072271,1974,F,USA,Bryanston Pictures,NOT RATED,Horror,0,0,M
tt0072308,1974,F,USA,20th Century Fox,PG,Action,0,3,M
tt0074462,1974,F,Sweden,N/A,N/A,Biography,0,1,M
tt0070948,1974,F,Ireland,Fox,R,Fantasy,0,1,M
tt0072325,1974,T,USA,American International Pictures,R,Action,0,3,M
tt0071247,1974,T,UK,Carlo Ponti Productions,NOT RATED,Drama,0,2,M
tt0071517,1974,T,USA,MGM Home Entertainment,R,Action,0,1,M
tt0071464,1974,T,France,Columbia Pictures,UNRATED,Drama,0,0,M
tt0070003,1974,T,UK,N/A,TV-14,Horror,0,1,M
tt0071970,1974,F,USA,Paramount Pictures,R,Drama,0,2,M
tt0072353,1974,F,France,Franco London Films,R,Comedy,0,0,M
tt0071381,1974,T,France,N/A,UNRATED,Comedy,2,3,M
tt0071583,1974,F,USA,Levitt-Pickman Film Corporation,R,Comedy,0,1,M
tt0071360,1974,F,USA,Paramount Pictures,PG,Drama,0,1,M
tt0071935,1974,T,UK,Sony Pictures Home Entertainment,PG,Drama,0,3,M
tt0071690,1974,T,France,Criterion Collection,N/A,Drama,0,2,M
tt0070297,1974,F,UK,Shaw Brothers,R,Action,0,0,M
tt0071315,1974,F,USA,Paramount Pictures,R,Drama,0,1,M
tt0071222,1974,T,Canada,Warner Bros. Pictures,R,Horror,0,1,M
tt0072354,1974,T,UK,Anchor Bay Entertainment,R,Horror,1,0,M
tt0071565,1974,F,Japan,Sony Pictures Entertainment,G,Action,0,0,M
tt0071994,1974,F,USA,Fox,PG,Comedy,0,1,M
tt0071431,1974,F,Spain,Anchor Bay Entertainment,R,Horror,0,0,M
tt0072417,1974,T,USA,Criterion Collection,R,Drama,0,1,M
tt0072431,1974,F,USA,20th Century Fox,PG,Comedy,1,0,M
tt0071807,1974,F,UK,MGM Home Entertainment,PG,Action,0,1,M
tt0071803,1974,T,USA,Warner Bros. Pictures,PG,Musical,0,7,M
tt0069945,1974,F,USA,Jack H. Harris Enterprises Inc,G,Comedy,0,1,M
tt0071141,1974,T,West Germany,New Yorker Films,NOT RATED,Drama,0,0,M
tt0071115,1974,T,USA,Warner Home Video,PG,Drama,0,1,M
tt0071402,1974,T,USA,Paramount Pictures,R,Action,0,1,M
tt0071230,1974,F,USA,Warner Bros. Pictures,R,Comedy,0,4,M
tt0072979,1974,T,USA,Continental Home Video,NC-17,Comedy,0,1,M
tt0073802,1975,F,USA,Paramount Home Video,R,Mystery,0,3,F
tt0071798,1975,T,UK,The American Film Theatre,PG,Drama,0,3,M
tt0073629,1975,T,UK,20th Century Fox,R,Comedy,0,2,M
tt0073179,1975,F,Soviet Union,,N/A,Comedy,0,0,M
tt0072890,1975,T,USA,WARNER BROTHERS PICTURES,R,Biography,0,2,F
tt0073582,1975,T,Italy,Anchor Bay Entertainment,R,Horror,0,1,M
tt0073650,1975,T,Italy,Water Bearer Films Inc.,NOT RATED,Drama,0,0,M
tt0073312,1975,T,USA,United Artists,PG,Comedy,0,0,M
tt0072730,1975,F,USA,eRealBiz,R,Comedy,0,0,M
tt0071427,1975,T,Chile,N/A,N/A,Comedy,0,0,M
tt0072443,1975,T,Soviet Union,Mosfilm Studios,G,Biography,0,0,M
tt0073076,1975,T,USA,Janus Films,PG,Documentary,0,0,F
tt0073373,1975,F,Japan,Simitar,G,Action,0,0,M
tt0072500,1975,T,UK,,TV-PG,Comedy,0,0,M
tt0073115,1975,T,France,Phaedra Cinema,NC-17,Drama,1,1,M
tt0071411,1975,F,Soviet Union,Nelson Entertainment,G,Adventure,1,0,F
tt0071853,1975,F,UK,Almi Cinema 5,PG,Adventure,0,6,M
tt0073812,1975,F,UK,Sony Pictures,PG,Drama,0,2,M
tt0073198,1975,T,Belgium,Criterion Collection,NOT RATED,Drama,0,0,M
tt0072895,1975,F,USA,Xenon,R,Action,0,2,M
tt0073233,1975,T,Netherlands,N/A,R,Drama,0,0,M
tt0072448,1975,F,Italy,United Artists,G,Action,0,0,M
tt0073747,1975,T,USA,Sony Pictures,PG,Horror,0,1,M
tt0073195,1975,T,USA,Universal Pictures,PG,Adventure,0,3,M
tt0073440,1975,T,USA,Paramount Pictures,R,Comedy,0,0,M
tt0072684,1975,F,UK,Warner Bros.,PG,Adventure,0,2,M
tt0073540,1975,T,Australia,South Australian Film,PG,Drama,0,0,M
tt0073486,1975,F,USA,United Artists,R,Drama,0,3,M
tt0073778,1975,T,USA,Rolling Thunder Pictures,R,Action,0,2,M
tt0073598,1975,T,Italy,N/A,PG,Comedy,2,1,M
tt0072933,1975,T,France,N/A,NC-17,Drama,0,0,M
tt0074152,1976,T,France,N/A,PG,Comedy,0,0,M
tt0074285,1976,T,USA,United Artists,R,Horror,0,2,M
tt0075148,1976,F,USA,United Artists,PG,Drama,0,0,M
tt0075137,1976,F,USA,Cheerful Films,R,Comedy,0,4,M
tt0074156,1976,T,USA,Turtle Releasing,R,Action,0,1,M
tt0075178,1976,F,Italy,N/A,N/A,Comedy,0,2,M
tt0074812,1976,F,USA,MGM,PG,Action,0,3,M
tt0074958,1976,T,USA,MGM/United Artists,R,Drama,0,0,F
tt0075265,1976,F,USA,Warner Bros. Pictures,R,Drama,0,4,M
tt0074256,1976,T,UK,Paramount Pictures,G,Comedy,0,1,M
tt0075005,1976,T,UK,20th Century Fox,R,Horror,0,1,M
tt0075222,1976,F,USA,20th Century Fox Film Corporation,PG,Comedy,0,1,M
tt0075029,1976,F,USA,Warner Home Video,PG,Western,1,1,M
tt0074400,1976,F,Italy,France 3 Cinéma,PG,Drama,0,0,M
tt0073518,1976,F,Spain,N/A,N/A,Drama,0,2,M
tt0074811,1976,F,France,Paramount Pictures,R,Drama,0,2,M
tt0074512,1976,T,USA,Universal Pictures,PG,Comedy,0,2,M
tt0074102,1976,T,Japan,Surrogate,NC-17,Biography,0,0,M
tt0072901,1976,F,France,N/A,N/A,Animation,0,3,M
tt0075177,1976,F,UK,Libra Films International,X,Drama,0,4,M
tt0074860,1976,F,USA,Paramount Home Video,R,Crime,0,2,M
tt0075342,1976,F,USA,American International Pictures (AIP),R,Crime,0,0,M
tt0075223,1976,F,USA,Twentieth Century Fox Home Entertainment,PG,Action,0,1,M
tt0074851,1976,F,UK,Rialto Pictures,R,Sci-Fi,0,2,M
tt0075314,1976,F,USA,Columbia Pictures,R,Crime,0,1,M
tt0074937,1976,T,USA,Sony Pictures Entertainment,PG,Comedy,0,1,M
tt0075249,1976,T,USA,Warner Home Video,PG,Drama,0,2,M
tt0074806,1976,T,France,Rank Film Distributors,PG,Drama,0,0,M
tt0074119,1976,F,USA,Warner Home Video,PG,Biography,0,2,M
tt0076363,1977,F,USA,Walt Disney Productions,G,Animation,0,7,M
tt0075860,1977,F,USA,Sony Pictures Releasing,PG,Drama,0,1,M
tt0075617,1977,F,Australia,Warner Bros. Pictures,G,Comedy,0,1,M
tt0075612,1977,T,USA,20th Century Fox,PG,Drama,0,1,M
tt0075276,1977,F,West Germany,New Yorker Films,NOT RATED,Comedy,0,0,M
tt0076786,1977,T,Italy,International Classics Inc.,R,Horror,0,1,M
tt0076085,1977,F,Italy,N/A,NOT RATED,Drama,0,0,M
tt0074486,1977,F,USA,Libra Films,NOT RATED,Horror,0,1,M
tt0076683,1977,T,USA,Universal Pictures,R,Horror,0,3,M
tt0076504,1977,F,USA,Paramount Pictures,PG,Adventure,0,2,M
tt0077681,1977,T,USA,Laser Media,R,Horror,0,0,M
tt0075936,1977,T,USA,WARNER BROTHERS PICTURES,N/A,Comedy,0,1,M
tt0076271,1977,T,USA,Dimension Pictures,PG,Horror,0,4,M
tt0076727,1977,T,Soviet Union,N/A,N/A,Comedy,0,0,M
tt0076843,1977,T,USA,Paramount Pictures,PG,Drama,0,1,M
tt0074455,1977,T,USA,Virgo International,R,Horror,0,2,M
tt0075938,1977,F,France,N/A,NOT RATED,Drama,0,1,M
tt0075784,1977,F,USA,United Artists,PG,Drama,0,2,M
tt0076538,1977,F,USA,Buena Vista Pictures,G,Animation,0,1,M
tt0076095,1977,T,USA,MGM Home Entertainment,PG,Comedy,0,1,M
tt0076752,1977,F,UK,United Artists,PG,Action,0,2,M
tt0076162,1977,T,Japan,Toho International Company Inc,NOT RATED,Comedy,0,0,M
tt0076661,1977,F,Hong Kong,MoMedia,R,Action,0,0,M
tt0076245,1977,T,USA,20th Century Fox Film Corporation,PG,Drama,1,1,M
tt0076666,1977,F,USA,Paramount Pictures,R,Drama,0,0,M
tt0077914,1977,F,USA,HBO Video,R,Drama,0,1,M
tt0075909,1977,F,USA,Twentieth Century Fox,PG,Sci-Fi,0,3,M
tt0076734,1977,F,Netherlands,Anchor Bay Entertainment,R,Drama,0,2,M
tt0076759,1977,F,USA,20th Century Fox,PG,Action,0,1,M
tt0076155,1977,F,France,United Artists,NOT RATED,Comedy,0,0,M
tt0075686,1977,T,USA,United Artists,PG,Comedy,0,1,M
tt0076319,1977,T,West Germany,S&T-Film Berlin,PG,Comedy,0,1,M
tt0076618,1977,T,USA,Walt Disney Pictures,G,Animation,0,4,M
tt0076141,1977,F,USA,Fox,PG,Comedy,0,1,M
tt0074611,1977,T,Canada,N/A,R,Drama,0,2,M
tt0076257,1977,F,USA,Best Film & Video Corp.,R,Comedy,0,2,M
tt0078504,1978,T,USA,Universal Pictures,G,Adventure,0,2,F
tt0193524,1978,F,USA,CBS Television,N/A,Adventure,0,2,M
tt0306646,1978,F,Japan,N/A,N/A,Animation,0,0,M
tt0076584,1978,F,Italy,Severin Films,R,Action,1,3,M
tt0077189,1978,F,USA,N/A,PG,Action,1,2,M
tt0078259,1978,F,UK,RCA/Columbia,R,Horror,0,2,M
tt0077215,1978,T,USA,MCA Universal Home Video,PG,Action,0,0,M
tt0077288,1978,F,France,MGM Home Entertainment,R,Comedy,0,3,M
tt0078509,1978,T,USA,,N/A,Biography,0,0,M
tt0077928,1978,F,UK,Sony Pictures Home Entertainment,R,Biography,0,3,M
tt0077713,1978,F,USA,Anchor Bay Entertainment,R,Horror,0,0,M
tt0077394,1978,F,USA,20th Century Fox,R,Horror,0,3,M
tt0077889,1978,F,USA,20th Century Fox Film Corporation,R,Drama,0,2,M
tt0077975,1978,F,USA,Universal Pictures,R,Comedy,0,3,M
tt0077413,1978,T,UK,EMI Films Ltd.,PG,Crime,0,1,M
tt0077578,1978,T,USA,Paramount Home Video,PG,Comedy,0,1,M
tt0077711,1978,T,France,Criterion Collection,PG,Drama,0,0,M
tt0078480,1978,F,UK,WARNER BROTHERS PICTURES,PG,Animation,0,2,M
tt0077651,1978,T,USA,Compass International Pictures,R,Horror,0,1,M
tt0076161,1978,T,UK,Atlantic Releasing Corporation,NOT RATED,Comedy,0,3,M
tt0077631,1978,T,USA,Paramount Pictures,PG-13,Musical,0,2,M
tt0077402,1978,F,USA,United Film Distribution Compa,UNRATED,Horror,0,1,M
tt0078503,1978,T,USA,N/A,NOT RATED,Horror,0,1,M
tt0077416,1978,F,USA,Universal Pictures,R,Drama,1,3,M
tt0077613,1978,T,USA,Warner Bros.,PG,Comedy,1,0,F
tt0078346,1978,F,USA,Warner Bros. Pictures,PG,Action,1,6,M
tt0077742,1978,T,USA,MGM Home Entertainment,PG,Drama,0,0,M
tt0077405,1978,T,USA,Paramount Pictures,PG,Drama,0,1,M
tt0077766,1978,F,USA,MCA Universal Home Video,PG,Adventure,0,3,M
tt0077869,1978,F,USA,WARNER BROTHERS PICTURES,PG,Animation,0,2,M
tt0079946,1978,T,USA,New World,PG,Action,0,0,M
tt0077269,1978,F,UK,20th Century Fox Film Corporation,R,Drama,0,0,M
tt0078748,1979,T,UK,20th Century Fox,R,Horror,0,1,M
tt0079336,1979,T,USA,Warner Bros. Pictures,PG,Adventure,0,1,M
tt0078788,1979,F,USA,United Artists,R,Drama,0,3,M
tt0078966,1979,T,USA,Columbia Pictures,PG,Drama,0,2,M
tt0080025,1979,F,USA,WARNER BROTHERS PICTURES,PG,Adventure,0,2,M
tt0079945,1979,F,USA,Paramount Home Video,G,Adventure,0,2,M
tt0079417,1979,F,USA,Sony Pictures Home Entertainment,PG,Drama,1,2,M
tt0079501,1979,T,Australia,s,R,Action,0,4,M
tt0078778,1979,T,USA,Arista Films,PG,Action,0,1,M
tt0079813,1979,T,USA,New World Pictures,PG,Comedy,0,4,M
tt0079470,1979,T,UK,Warner Bros. Pictures,R,Comedy,0,6,M
tt0079367,1979,F,USA,Universal Pictures,R,Comedy,0,5,M
tt0078869,1979,F,USA,Walt Disney Productions,PG,Action,0,1,M
tt0079261,1979,T,West Germany,United Artists,PG,Comedy,0,2,M
tt0080040,1979,T,USA,Astral Films,PG,Horror,0,1,M
tt0079766,1979,F,UK,Rhino Home Video,R,Drama,0,1,M
tt0078841,1979,F,USA,Twentieth Century Fox Home Entertainment,PG,Comedy,0,0,M
tt0079095,1979,T,West Germany,Criterion Collection,R,Drama,0,2,M
tt0079540,1979,T,Canada,LionsGate Entertainment,PG,Comedy,0,2,M
tt0079522,1979,F,USA,United Artists,R,Comedy,0,1,M
tt0079944,1979,F,Soviet Union,Zweites Deutsches Fernsehen,NOT RATED,Drama,0,0,M
tt0077707,1979,F,France,N/A,N/A,Drama,0,1,M
tt0079596,1979,T,Australia,Westchester Films,G,Biography,1,1,F
tt0079180,1979,F,USA,Warner Home Video,PG,Comedy,0,2,M
tt0078754,1979,F,USA,20th Century Fox Film Corporation,R,Comedy,0,1,M
tt0078843,1979,T,USA,AVCO Embassy Pictures,R,Biography,1,0,M
tt0079714,1979,F,USA,Well Go USA Entertainment,R,Horror,0,0,M
tt0079574,1979,F,UK,United Artists,PG,Action,0,1,M
tt0078875,1979,T,West Germany,Kinowelt,R,Drama,0,0,M
tt0080120,1979,F,USA,Paramount Pictures,R,Action,0,2,M
tt0078767,1979,T,USA,American International Picture,R,Horror,0,1,M
tt0079641,1979,F,West Germany,20th Century Fox,PG,Horror,0,0,M
tt0079116,1979,F,USA,Paramount Home Video,PG,Biography,0,1,M
tt0079817,1979,F,USA,United Artists,PG,Drama,0,0,M
tt0081573,1980,T,USA,Warner Bros. Pictures,PG,Action,1,5,M
tt0081616,1980,T,Italy,N/A,N/A,Drama,0,0,M
tt0081249,1980,F,USA,MCA Universal Home Video,PG,Comedy,0,1,M
tt0080339,1980,T,USA,Paramount Pictures,PG,Comedy,0,2,M
tt0080569,1980,F,West Germany,Warner Bros.,R,Crime,0,2,M
tt0080761,1980,T,USA,Paramount Pictures,R,Horror,0,1,M
tt0080453,1980,F,USA,Sony Pictures Entertainment,R,Adventure,0,2,M
tt0080855,1980,F,USA,MGM/UA,R,Adventure,0,1,M
tt0079579,1980,T,Soviet Union,N/A,N/A,Comedy,0,1,M
tt0080716,1980,T,USA,WARNER BROTHERS PICTURES,R,Drama,0,1,M
tt0081398,1980,F,USA,United Artists,R,Biography,0,4,M
tt0081375,1980,T,USA,Warner Bros. Pictures,R,Comedy,1,1,M
tt0081323,1980,T,Spain,Cinevista,NOT RATED,Comedy,0,2,M
tt0080319,1980,T,USA,20th Century Fox,PG,Comedy,2,1,M
tt0078935,1980,F,Italy,F.D. Cinematografica,UNRATED,Adventure,0,0,M
tt0080388,1980,T,France,Paramount Home Video,R,Crime,0,1,M
tt0081505,1980,F,UK,Warner Bros. Pictures,R,Drama,0,2,M
tt0081237,1980,F,USA,Warner Bros.,R,Comedy,0,2,M
tt0080931,1980,T,Italy,21st Century Distribution,NOT RATED,Horror,0,2,M
tt0080736,1980,F,USA,Live Home Video,PG,Action,0,6,M
tt0080745,1980,T,UK,MCA Universal Home Video,PG,Action,0,3,M
tt0081534,1980,F,USA,MCA Universal Home Video,PG,Drama,0,2,M
tt0080684,1980,F,USA,Twentieth Century Fox,PG,Action,0,2,M
tt0080492,1980,T,USA,Associated Film Distribution,PG,Biography,0,1,F
tt0081414,1980,F,USA,MCA Universal Home Video,PG,Drama,0,1,M
tt0081777,1980,T,USA,MCA Universal Home Video,PG,Fantasy,0,2,M
tt0081283,1980,F,USA,Paramount Pictures,R,Drama,1,1,M
tt0080549,1980,T,USA,MCA Universal Home Video,PG,Biography,0,2,M
tt0080377,1980,F,USA,Warner Bros. Pictures,PG,Action,0,1,M
tt0081060,1980,T,USA,Paramount Pictures,R,Comedy,0,0,M
tt0080749,1980,T,USA,AVCO Embassy Pictures,R,Horror,0,1,M
tt0076582,1980,F,USA,Atlantic Releasing Corporation,R,Comedy,0,2,M
tt0080455,1980,F,USA,Universal Pictures,R,Adventure,0,1,M
tt0080711,1980,T,USA,American Cinema,R,Comedy,0,0,M
tt0081114,1980,T,USA,Analysis,R,Drama,0,2,M
tt0079820,1980,F,France,Rialto Pictures,NOT RATED,Animation,0,1,M
tt0080421,1980,F,USA,New World Pictures,PG,Action,1,2,M
tt0081163,1980,T,UK,Anchor Bay Entertainment,PG,Crime,0,1,M
tt0082776,1981,T,USA,Rochelle Films,R,Crime,0,1,M
tt0082869,1981,F,UK,Warner Home Video,R,Action,0,1,M
tt0082495,1981,T,USA,Universal Pictures,R,Horror,0,1,M
tt0082979,1981,T,USA,Paramount Home Video,PG,Biography,0,2,M
tt0082677,1981,F,USA,Warner Home Video,PG,Drama,0,1,M
tt0082085,1981,T,USA,Filmways Pictures,R,Mystery,0,1,M
tt0082719,1981,F,USA,NRW Film Fund,N/A,Biography,0,0,M
tt0083067,1981,T,USA,20th Century Fox,PG,Comedy,0,1,M
tt0082269,1981,F,France,Rialto Pictures,R,Thriller,0,2,M
tt0084090,1981,T,UK,N/A,R,Horror,1,1,M
tt0082926,1981,T,USA,New Line Cinema,R,Comedy,0,1,M
tt0082971,1981,T,USA,Paramount Pictures,PG,Action,0,3,M
tt0082176,1981,T,West Germany,Maran Film,R,Biography,0,1,M
tt0082096,1981,F,West Germany,Columbia Pictures,R,Adventure,0,0,M
tt0082418,1981,F,USA,Paramount Studios,R,Horror,0,1,M
tt0082431,1981,T,USA,New World Pictures,R,Action,0,2,M
tt0082307,1981,T,Italy,Rolling Thunder,R,Horror,0,0,M
tt0083131,1981,F,USA,Columbia Pictures,R,Comedy,0,2,M
tt0082484,1981,F,Canada,Fox,R,Adventure,0,0,M
tt0083248,1981,T,India,N/A,N/A,Drama,0,0,M
tt0082474,1981,T,UK,Universal Pictures,G,Adventure,0,3,M
tt0082010,1981,F,UK,Universal Pictures,R,Comedy,0,1,M
tt0082894,1981,F,USA,Warner Home Video,R,Drama,0,2,M
tt0082406,1981,F,USA,Buena Vista Pictures,G,Animation,0,6,M
tt0082992,1981,T,USA,MGM Home Entertainment,R,Drama,0,2,M
tt0082370,1981,T,France,Criterion Collection,R,Drama,0,1,M
tt0081633,1981,F,UK,Paramount Home Video,PG,Adventure,0,2,M
tt0082970,1981,F,USA,Paramount Pictures,PG,Drama,0,1,M
tt0082477,1981,T,UK,MGM Home Entertainment,PG,Comedy,0,0,M
tt0082714,1981,T,Italy,Gaumont,N/A,Comedy,0,5,M
tt0082498,1981,T,Canada,Columbia Pictures,R,Horror,0,4,M
tt0082398,1981,T,UK,Twentieth Century Fox Home Entertainment,PG,Action,0,2,M
tt0082533,1981,T,USA,MGM Home Entertainment,R,Horror,0,2,M
tt0083907,1981,F,USA,New Line Cinema,NC-17,Horror,0,1,M
tt0082089,1981,F,USA,Warner Home Video,R,Crime,0,1,M
tt0082340,1981,F,UK,MGM Home Entertainment,R,Action,0,2,M
tt0082517,1981,F,USA,20th Century Fox Film Corporation,R,Comedy,0,0,M
tt0082509,1981,F,Canada,Columbia Pictures,R,Animation,0,4,M
tt0082186,1981,T,UK,Warner Bros. Pictures,PG,Action,0,0,M
tt0082640,1981,T,UK,N/A,R,Drama,0,2,M
tt0082766,1981,T,USA,Paramount Pictures,R,Biography,1,3,M
tt0083111,1981,F,USA,20th Century Fox Film Corporation,R,Action,0,3,M
tt0082783,1981,F,USA,New Yorker Films,PG,Biography,0,1,M
tt0082951,1981,T,USA,Fangoria,R,Horror,1,4,M
tt0082158,1981,F,UK,20th Century Fox,PG,Biography,0,1,M
tt0082288,1981,F,USA,Paramount Pictures,PG,Action,0,1,M
